date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-08-08,39.29083967208862,137042.0419383049,0,1241,0,2475,1030
2025-08-11,2.685126781463623,135909.7899336815,0,0,0,7563,0
2025-08-12,27.399278163909912,134850.97454977036,0,0,0,0,2879
2025-08-13,135369.184445858,135369.184445858,0,0,0,0,0
2025-08-14,64.86308813095093,135369.184445858,0,1500,0,0,1449
2025-08-15,82.3940920829773,132523.32258367538,0,975,621,2243,0
2025-08-18,65.26842260360718,134703.99759435654,0,724,488,1626,739
2025-08-19,25.039876461029053,126589.34971380234,0,979,645,2252,0
2025-08-20,58.06889867782593,131037.49855184555,0,981,656,0,983
2025-08-21,40.61853551864624,132839.44229650497,0,987,659,2260,0
2025-08-22,62.77935171127319,142761.81831884384,0,735,507,1665,769
2025-08-25,31.384467601776123,146896.97992658615,0,2976,0,0,0
2025-08-26,40.793832302093506,148652.8203806877,0,992,0,2155,1046
2025-08-27,36.11366415023804,149327.2548956871,0,1468,0,3339,0
2025-08-28,60.42534780502319,157413.07560110092,0,957,0,2277,1031
2025-08-29,43.91781759262085,165115.53424978256,0,1559,0,3117,0
2025-09-02,79.590829372406,170834.43734121323,1340,1108,0,1956,0
2025-09-03,85.05015707015991,173467.70002126694,0,826,600,1537,818
2025-09-04,24.748572826385498,178493.51910734177,0,1625,1282,0,0
2025-09-05,114.15716505050659,182234.2792506218,1084,798,652,0,664
2025-09-08,99.966956615448,183131.8242869377,0,856,647,1748,649
2025-09-09,37.1459059715271,193571.67006635666,0,0,872,2137,915
2025-09-10,52.33702611923218,203851.25651311874,0,1079,0,2020,919
2025-09-11,52.33702611923218,216486.94773626328,0,1079,0,2020,919
2025-09-12,46.39497137069702,220378.5449576378,0,1638,0,0,1279
2025-09-15,96.59882879257202,225050.25478887558,0,0,784,2019,832
2025-09-16,185.894296169281,224989.4743437767,1005,0,586,1543,614
2025-09-17,79.45702123641968,229541.62587499619,0,1440,0,0,1221
2025-09-18,114.63977575302124,237396.53213262558,990,732,0,1634,600
2025-09-19,132.13038396835327,247406.44537115097,0,0,914,0,1210
2025-09-22,236.81086492538452,252899.53095769882,0,732,450,1508,614
2025-09-23,216.2291235923767,249390.22773504257,1144,805,0,1492,585
2025-09-24,38.2383017539978,244018.59883642197,0,0,930,0,1222
2025-09-25,98.2035346031189,226051.51686620712,0,0,0,2441,1198
2025-09-26,90.20398092269897,218628.22831487656,1443,1036,0,1740,0
2025-09-29,58.74068593978882,233031.91781759262,2189,1583,0,0,0
2025-09-30,182.79728078842163,247574.44443273544,953,585,443,1055,441
2025-10-01,46.80491781234741,257268.69188070297,0,2852,0,0,0
2025-10-02,279.4355139732361,251022.80491781235,888,570,389,1067,404
2025-10-03,190.9946494102478,257296.66884374619,1514,0,673,0,667
2025-10-06,289.03504705429077,269949.2402853966,1067,775,0,1168,556
2025-10-07,143.0098090171814,269423.8243536949,1138,0,502,1092,556
2025-10-08,98.53197622299194,275001.0675177574,0,1046,0,1525,695
2025-10-09,211.83274602890015,278233.27615499496,1177,802,503,0,536
2025-10-10,244.58978414535522,268305.87548971176,0,0,607,1496,764
2025-10-13,153.21582174301147,302843.1360030174,0,1377,885,0,0
2025-10-14,281.8345923423767,311327.7319197655,1471,682,446,1118,0
2025-10-15,118.73941564559937,311423.3604941368,0,0,907,0,1079
2025-10-16,45.273107051849365,302847.0534720421,0,2631,0,0,0
2025-10-17,46.88544225692749,293401.77310705185,0,0,0,0,2093
2025-10-20,207.58196020126343,309894.5913901329,0,0,649,1744,697
2025-10-21,18.92699956893921,291019.3483328819,5614,0,0,0,0
2025-10-22,73.87186193466187,269580.16626501083,0,0,0,0,1834
2025-10-23,73.87186193466187,306443.5774588585,0,0,0,0,1834
2025-10-24,165.63609838485718,341491.31857824326,0,1031,836,1809,0
2025-10-27,247.80344915390015,344518.44485235214,1283,634,501,1060,390
2025-10-28,173.3908133506775,340350.528447628,0,0,0,0,1938
2025-10-29,173.71146154403687,396223.071996212,0,1481,0,0,969
2025-10-30,181.75143957138062,379269.14629888535,2128,741,690,0,484
2025-10-31,187.40511083602905,385441.3906607628,4132,0,0,0,966
2025-11-03,158.45886754989624,377204.58240270615,0,1324,0,2783,0
2025-11-04,145.48325490951538,356451.94526433945,3011,920,0,1783,0
2025-11-05,92.006356716156,391160.72010183334,4723,0,0,0,903
2025-11-06,225.2882742881775,364082.7671561241,0,886,1136,1812,0
2025-11-07,141.51577138900757,361024.31789159775,2992,0,0,1929,502
2025-11-10,213.6575026512146,373805.0061430931,0,894,1117,2070,0
2025-11-11,149.1662459373474,349004.580804348,4409,0,0,0,642
2025-11-12,340.841260433197,360719.9730811119,2964,948,0,0,424
2025-11-13,157.11228704452515,310141.57781744003,0,998,1017,0,424
2025-11-14,128.58032751083374,318815.8629202843,3090,949,0,0,418
2025-11-17,9.382653713226318,308521.23768377304,9971,0,0,0,0
2025-11-18,143.67677450180054,321778.73016119003,3323,1021,0,2195,0
2025-11-19,418.2554259300232,308894.7312865257,0,708,750,1685,313
2025-11-20,70.26356267929077,267113.72763967514,5134,0,1517,0,0
2025-11-21,273.131112575531,267268.96188879013,3427,989,0,0,444
2025-11-24,35.470555782318115,302100.62283849716,0,3161,0,0,0
2025-11-25,95.34544897079468,298086.16344976425,0,0,1737,3139,0
2025-11-26,229.72470426559448,306286.53996419907,3217,1009,0,0,474
2025-11-28,278.9182391166687,322803.3575091362,0,0,1177,2250,481
2025-12-01,53.240275859832764,313295.91185331345,0,1583,1793,0,0
2025-12-02,299.87734937667847,330937.3537096977,2593,787,0,2012,402
2025-12-03,58.76031446456909,334810.4081721306,0,0,1733,0,861
2025-12-04,163.1820216178894,377208.12085676193,0,798,844,2030,442
2025-12-05,34.166526317596436,375355.3394007683,0,0,1793,4197,0
2025-12-08,124.3558840751648,382088.8782610893,5330,1708,0,0,0
2025-12-09,67.53011274337769,396037.1751742363,0,1809,0,4227,0
2025-12-10,76.761878490448,368950.9740290642,0,1821,0,0,792
2025-12-11,45.44611310958862,389902.6684718132,0,3577,0,0,0
2025-12-12,45.840625286102295,339788.91812086105,4873,0,0,4233,0
2025-12-15,53.140307903289795,301052.03240537643,3242,1120,0,0,497
2025-12-16,53.140307903289795,303969.78779935837,3242,1120,0,0,497
2025-12-17,54.94447660446167,284109.4915957451,0,1845,0,4205,0
2025-12-18,200.606605052948,298581.3895792961,3500,1240,0,0,453
2025-12-19,47.06296491622925,327734.7386393547,5225,0,0,4104,0
2025-12-22,73.02897214889526,335024.4775195122,0,0,2007,3984,0
2025-12-23,86.60420560836792,332013.06224393845,3716,0,1351,2630,0
2025-12-24,44.96627187728882,329408.4111208916,3741,1195,1350,0,0
2025-12-26,34.418941020965576,317559.772166729,5608,0,2064,0,0
2025-12-29,37.965014934539795,313008.49651670456,5483,1770,0,0,0
2025-12-30,159.09809637069702,306476.92503118515,0,1170,1426,0,425
2025-12-31,99.97255659103394,305036.66250371933,3745,1170,0,0,428
