Date,BMNR,BE,OKLO,IREN,SNDK
2024-12-17,,24.770000457763672,19.100000381469727,13.729999542236328,
2024-12-18,,23.459999084472656,18.3799991607666,12.130000114440918,
2024-12-19,,22.8799991607666,20.959999084472656,11.414999961853027,
2024-12-20,,24.1200008392334,21.520000457763672,11.8100004196167,
2024-12-23,,24.200000762939453,22.020000457763672,11.25,
2024-12-24,,24.329999923706055,23.610000610351562,11.8100004196167,
2024-12-26,,24.329999923706055,24.040000915527344,11.34000015258789,
2024-12-27,,22.899999618530273,22.780000686645508,10.710000038146973,
2024-12-30,,22.510000228881836,23.649999618530273,9.9399995803833,
2024-12-31,,22.209999084472656,21.229999542236328,9.819999694824219,
2025-01-02,,23.3700008392334,21.850000381469727,10.460000038146973,
2025-01-03,,24.31999969482422,27.25,11.34000015258789,
2025-01-06,,25.479999542236328,30.0,11.770000457763672,
2025-01-07,,25.059999465942383,29.5,11.380000114440918,
2025-01-08,,24.3799991607666,26.1200008392334,10.510000228881836,
2025-01-10,,23.579999923706055,25.239999771118164,11.0,
2025-01-13,,23.030000686645508,22.8799991607666,10.460000038146973,
2025-01-14,,22.299999237060547,22.809999465942383,10.970000267028809,
2025-01-15,,22.649999618530273,24.170000076293945,11.550000190734863,
2025-01-16,,23.559999465942383,24.229999542236328,11.449999809265137,
2025-01-17,,23.920000076293945,26.049999237060547,11.989999771118164,
2025-01-21,,25.75,31.25,10.8100004196167,
2025-01-22,,25.530000686645508,34.16999816894531,11.65999984741211,
2025-01-23,,27.670000076293945,38.779998779296875,12.279999732971191,
2025-01-24,,29.809999465942383,41.81999969482422,13.319999694824219,
2025-01-27,,22.420000076293945,31.110000610351562,10.09000015258789,
2025-01-28,,20.399999618530273,34.119998931884766,10.079999923706055,
2025-01-29,,22.3799991607666,35.29999923706055,9.979999542236328,
2025-01-30,,23.520000457763672,41.90999984741211,10.300000190734863,
2025-01-31,,23.579999923706055,41.61000061035156,10.220000267028809,
2025-02-03,,23.56999969482422,45.93000030517578,10.680000305175781,
2025-02-04,,23.110000610351562,46.88999938964844,10.680000305175781,
2025-02-05,,24.260000228881836,50.5,11.069999694824219,
2025-02-06,,24.780000686645508,47.7599983215332,11.59000015258789,
2025-02-07,,24.780000686645508,55.4900016784668,12.470000267028809,
2025-02-10,,25.389999389648438,53.72999954223633,12.859999656677246,
2025-02-11,,24.06999969482422,50.08000183105469,12.420000076293945,
2025-02-12,,23.479999542236328,54.380001068115234,13.010000228881836,
2025-02-13,,24.709999084472656,55.029998779296875,13.079999923706055,36.0
2025-02-14,,25.40999984741211,52.619998931884766,13.010000228881836,36.650001525878906
2025-02-18,,26.020000457763672,50.189998626708984,12.970000267028809,47.150001525878906
2025-02-19,,26.5,45.119998931884766,13.0,46.0
2025-02-20,,25.989999771118164,42.65999984741211,12.359999656677246,48.2599983215332
2025-02-21,,24.170000076293945,38.790000915527344,10.880000114440918,50.369998931884766
2025-02-24,,22.700000762939453,34.08000183105469,10.15999984741211,48.599998474121094
2025-02-25,,21.969999313354492,32.06999969482422,8.779999732971191,48.15999984741211
2025-02-26,,23.399999618530273,35.189998626708984,8.489999771118164,46.58000183105469
2025-02-27,,23.040000915527344,32.38999938964844,7.860000133514404,45.15999984741211
2025-02-28,,24.020000457763672,33.38999938964844,8.239999771118164,46.849998474121094
2025-03-03,,23.420000076293945,29.3799991607666,7.570000171661377,50.310001373291016
