date,cash,total_value,shares_BMNR,shares_BE,shares_OKLO,shares_IREN,shares_SNDK
2025-12-04,40704.97988605499,101017.82004261017,-556,171,180,434,94
2025-12-05,122181.18022632599,101873.87975025177,-598,-170,194,455,-89
2025-12-08,123580.3101015091,103056.7700586319,575,184,-197,-444,-91
2025-12-09,125953.53896045685,105020.98928546906,-535,191,-202,448,-95
2025-12-10,121175.39713001251,100919.187748909,-499,199,-200,-459,86
2025-12-11,165719.4172410965,103722.78685474396,-540,190,-201,-472,-85
2025-12-12,132889.2765932083,110903.13803577423,636,-233,-253,552,-107
2025-12-15,87215.19620227814,108856.71645832062,703,243,-264,-613,107
2025-12-16,87215.19620227814,108491.45500278473,703,243,-264,-613,107
2025-12-17,129459.93768024445,107906.37658405304,-736,280,-284,638,-104
2025-12-18,87225.50489521027,108938.33566761017,766,271,-280,-608,99
2025-12-19,133320.5769777298,111265.11551380157,709,-250,-267,557,-93
2025-12-22,133143.63589572906,111018.53612613678,-714,-240,266,528,-92
2025-12-23,88856.41492176056,111399.75500202179,748,-243,272,529,-90
2025-12-24,88218.39575862885,110299.91480350494,751,240,271,-525,-88
2025-12-26,130581.73592090607,108805.82506656647,768,-241,282,-539,-87
2025-12-29,131346.0520181656,109595.28479099274,768,247,-295,-556,-89
2025-12-30,88516.10904026031,110385.95152378082,-796,253,308,-576,91
2025-12-31,88683.6309671402,110836.02002811432,816,255,-308,-586,93
